Days_to_Return,Discount_Applied,Is_Returned,Order_Date,Order_ID,Order_Quantity,Payment_Method,Price,Product_Category,Product_ID,Product_Price,Return_Date,Return_Reason,Return_Status,Shipping_Method,Supplier,User_Age,User_Gender,User_ID,User_Location,Category_Return_Rate,Supplier_Return_Rate,Location_Return_Rate
,7.71,0,2024-07-27,ORD00008275,4.0,PayPal,,Clothing,PROD00008275,427.83,,,Not Returned,Express,,30.0,Female,USER00008275,City98,52.423788105947025,,47.66355140186916
-227.0,28.6,1,2023-11-07,ORD00008276,1.0,Gift Card,,Toys,PROD00008276,400.03,2023-03-25,Not as described,Returned,Next-Day,,69.0,Female,USER00008276,City81,49.53703703703704,,50.0
-527.0,0.64,1,2024-06-24,ORD00008277,3.0,Gift Card,,Electronics,PROD00008277,62.82,2023-01-14,Changed mind,Returned,Next-Day,,66.0,Female,USER00008277,City15,50.956696878147035,,57.798165137614674
424.0,43.51,1,2023-07-09,ORD00008278,5.0,PayPal,,Electronics,PROD00008278,55.13,2024-09-05,Changed mind,Returned,Next-Day,,42.0,Female,USER00008278,City44,50.956696878147035,,56.310679611650485
-437.0,39.72,1,2024-04-20,ORD00008279,3.0,Credit Card,,Books,PROD00008279,97.85,2023-02-08,Defective,Returned,Next-Day,,46.0,Male,USER00008279,City32,50.66144047035767,,39.81481481481482
,46.05,0,2023-05-21,ORD00008280,4.0,Debit Card,,Home,PROD00008280,336.95,,,Not Returned,Express,,70.0,Male,USER00008280,City79,49.01477832512315,,52.88461538461539
464.0,12.72,1,2023-01-03,ORD00008281,1.0,Credit Card,,Electronics,PROD00008281,68.98,2024-04-11,Changed mind,Returned,Express,,26.0,Female,USER00008281,City36,50.956696878147035,,45.08196721311475
-124.0,26.3,1,2024-09-25,ORD00008282,5.0,Gift Card,,Toys,PROD00008282,172.57,2024-05-24,Defective,Returned,Standard,,34.0,Male,USER00008282,City33,49.53703703703704,,47.87234042553192
436.0,39.44,1,2023-03-02,ORD00008283,5.0,Credit Card,,Toys,PROD00008283,431.14,2024-05-11,Wrong item,Returned,Next-Day,,56.0,Male,USER00008283,City78,49.53703703703704,,53.63636363636364
,34.75,0,2024-07-23,ORD00008284,2.0,PayPal,,Electronics,PROD00008284,53.76,,,Not Returned,Express,,52.0,Male,USER00008284,City9,50.956696878147035,,54.65116279069767
-166.0,39.96,1,2024-07-19,ORD00008285,1.0,Credit Card,,Clothing,PROD00008285,144.61,2024-02-04,Defective,Returned,Next-Day,,27.0,Female,USER00008285,City83,52.423788105947025,,46.601941747572816
,5.79,0,2024-05-01,ORD00008286,4.0,Credit Card,,Toys,PROD00008286,216.38,,,Not Returned,Next-Day,,56.0,Female,USER00008286,City95,49.53703703703704,,55.42168674698795
-333.0,12.41,1,2024-09-12,ORD00008287,1.0,Credit Card,,Electronics,PROD00008287,392.52,2023-10-15,Wrong item,Returned,Express,,24.0,Male,USER00008287,City30,50.956696878147035,,52.083333333333336
,32.05,0,2023-05-12,ORD00008288,1.0,Gift Card,,Electronics,PROD00008288,365.19,,,Not Returned,Standard,,23.0,Female,USER00008288,City40,50.956696878147035,,50.467289719626166
149.0,37.3,1,2024-01-17,ORD00008289,4.0,Gift Card,,Books,PROD00008289,319.35,2024-06-14,Wrong item,Returned,Standard,,55.0,Male,USER00008289,City83,50.66144047035767,,46.601941747572816
170.0,7.98,1,2023-09-07,ORD00008290,2.0,PayPal,,Clothing,PROD00008290,182.67,2024-02-24,Wrong item,Returned,Standard,,26.0,Female,USER00008290,City40,52.423788105947025,,50.467289719626166
-458.0,8.43,1,2024-10-12,ORD00008291,5.0,PayPal,,Home,PROD00008291,49.56,2023-07-12,Changed mind,Returned,Express,,30.0,Male,USER00008291,City28,49.01477832512315,,52.17391304347826
,10.47,0,2023-03-06,ORD00008292,4.0,Gift Card,,Toys,PROD00008292,215.26,,,Not Returned,Next-Day,,58.0,Male,USER00008292,City90,49.53703703703704,,50.0
285.0,9.68,1,2023-07-23,ORD00008293,3.0,Debit Card,,Home,PROD00008293,49.92,2024-05-03,Changed mind,Returned,Express,,22.0,Male,USER00008293,City31,49.01477832512315,,51.42857142857142
-371.0,13.79,1,2024-02-25,ORD00008294,1.0,PayPal,,Electronics,PROD00008294,468.22,2023-02-19,Changed mind,Returned,Standard,,44.0,Female,USER00008294,City32,50.956696878147035,,39.81481481481482
,35.12,0,2024-08-02,ORD00008295,4.0,Credit Card,,Toys,PROD00008295,204.07,,,Not Returned,Express,,62.0,Female,USER00008295,City36,49.53703703703704,,45.08196721311475
,12.13,0,2024-09-03,ORD00008296,5.0,Credit Card,,Books,PROD00008296,163.04,,,Not Returned,Express,,43.0,Male,USER00008296,City40,50.66144047035767,,50.467289719626166
,18.62,0,2024-09-30,ORD00008297,3.0,PayPal,,Books,PROD00008297,76.97,,,Not Returned,Standard,,67.0,Male,USER00008297,City36,50.66144047035767,,45.08196721311475
-151.0,12.69,1,2024-12-13,ORD00008298,2.0,Debit Card,,Home,PROD00008298,341.62,2024-07-15,Changed mind,Returned,Standard,,65.0,Female,USER00008298,City15,49.01477832512315,,57.798165137614674
-544.0,25.26,1,2024-08-04,ORD00008299,3.0,Debit Card,,Clothing,PROD00008299,152.5,2023-02-07,Wrong item,Returned,Next-Day,,28.0,Female,USER00008299,City35,52.423788105947025,,54.285714285714285
-519.0,4.39,1,2024-12-08,ORD00008300,3.0,Gift Card,,Electronics,PROD00008300,179.2,2023-07-08,Defective,Returned,Express,,42.0,Female,USER00008300,City35,50.956696878147035,,54.285714285714285
,38.18,0,2023-11-23,ORD00008301,1.0,Credit Card,,Books,PROD00008301,90.59,,,Not Returned,Standard,,52.0,Male,USER00008301,City46,50.66144047035767,,41.584158415841586
,2.02,0,2024-10-27,ORD00008302,4.0,Gift Card,,Toys,PROD00008302,369.48,,,Not Returned,Next-Day,,57.0,Male,USER00008302,City97,49.53703703703704,,50.0
-417.0,31.25,1,2024-05-10,ORD00008303,5.0,Gift Card,,Clothing,PROD00008303,214.92,2023-03-20,Not as described,Returned,Express,,64.0,Female,USER00008303,City7,52.423788105947025,,56.99999999999999
114.0,35.46,1,2023-06-20,ORD00008304,2.0,PayPal,,Clothing,PROD00008304,282.02,2023-10-12,Not as described,Returned,Express,,18.0,Male,USER00008304,City97,52.423788105947025,,50.0
,42.06,0,2023-03-10,ORD00008305,5.0,Gift Card,,Toys,PROD00008305,497.63,,,Not Returned,Express,,66.0,Male,USER00008305,City47,49.53703703703704,,54.0
275.0,22.82,1,2023-07-25,ORD00008306,2.0,Debit Card,,Toys,PROD00008306,239.71,2024-04-25,Not as described,Returned,Standard,,18.0,Female,USER00008306,City2,49.53703703703704,,50.54945054945055
,34.45,0,2023-09-25,ORD00008307,2.0,Credit Card,,Toys,PROD00008307,472.63,,,Not Returned,Express,,50.0,Female,USER00008307,City72,49.53703703703704,,51.546391752577314
,6.72,0,2023-07-04,ORD00008308,1.0,Gift Card,,Toys,PROD00008308,480.43,,,Not Returned,Standard,,25.0,Male,USER00008308,City12,49.53703703703704,,54.08163265306123
-390.0,23.49,1,2024-02-22,ORD00008309,1.0,Gift Card,,Electronics,PROD00008309,205.29,2023-01-28,Defective,Returned,Next-Day,,31.0,Male,USER00008309,City17,50.956696878147035,,44.827586206896555
-264.0,41.99,1,2023-10-23,ORD00008310,1.0,Debit Card,,Clothing,PROD00008310,466.92,2023-02-01,Wrong item,Returned,Standard,,37.0,Female,USER00008310,City78,52.423788105947025,,53.63636363636364
-673.0,1.6,1,2024-12-10,ORD00008311,1.0,PayPal,,Electronics,PROD00008311,76.13,2023-02-06,Wrong item,Returned,Standard,,56.0,Male,USER00008311,City34,50.956696878147035,,49.48453608247423
73.0,25.13,1,2023-11-10,ORD00008312,5.0,Gift Card,,Home,PROD00008312,381.13,2024-01-22,Defective,Returned,Express,,46.0,Female,USER00008312,City22,49.01477832512315,,43.103448275862064
229.0,39.1,1,2023-01-02,ORD00008313,5.0,Credit Card,,Electronics,PROD00008313,458.99,2023-08-19,Wrong item,Returned,Next-Day,,69.0,Male,USER00008313,City55,50.956696878147035,,48.888888888888886
,11.62,0,2023-03-13,ORD00008314,4.0,PayPal,,Books,PROD00008314,244.3,,,Not Returned,Next-Day,,21.0,Female,USER00008314,City90,50.66144047035767,,50.0
,13.96,0,2023-08-18,ORD00008315,2.0,PayPal,,Toys,PROD00008315,485.0,,,Not Returned,Express,,65.0,Female,USER00008315,City47,49.53703703703704,,54.0
531.0,11.77,1,2023-03-03,ORD00008316,4.0,Gift Card,,Electronics,PROD00008316,130.12,2024-08-15,Changed mind,Returned,Standard,,59.0,Male,USER00008316,City21,50.956696878147035,,50.943396226415096
301.0,32.62,1,2023-09-01,ORD00008317,5.0,Credit Card,,Clothing,PROD00008317,492.12,2024-06-28,Defective,Returned,Next-Day,,58.0,Female,USER00008317,City33,52.423788105947025,,47.87234042553192
211.0,34.17,1,2024-04-04,ORD00008318,3.0,Credit Card,,Clothing,PROD00008318,406.24,2024-11-01,Wrong item,Returned,Next-Day,,23.0,Female,USER00008318,City42,52.423788105947025,,51.02040816326531
11.0,42.61,1,2024-12-15,ORD00008319,3.0,Debit Card,,Toys,PROD00008319,427.79,2024-12-26,Not as described,Returned,Express,,66.0,Male,USER00008319,City15,49.53703703703704,,57.798165137614674
420.0,9.13,1,2023-11-03,ORD00008320,5.0,Gift Card,,Clothing,PROD00008320,414.26,2024-12-27,Wrong item,Returned,Standard,,49.0,Male,USER00008320,City93,52.423788105947025,,49.532710280373834
,7.55,0,2024-05-17,ORD00008321,5.0,Debit Card,,Electronics,PROD00008321,296.27,,,Not Returned,Standard,,40.0,Female,USER00008321,City44,50.956696878147035,,56.310679611650485
,2.79,0,2024-03-20,ORD00008322,5.0,Gift Card,,Home,PROD00008322,347.56,,,Not Returned,Standard,,47.0,Male,USER00008322,City20,49.01477832512315,,53.06122448979592
,43.53,0,2024-02-05,ORD00008323,3.0,PayPal,,Toys,PROD00008323,112.51,,,Not Returned,Next-Day,,59.0,Female,USER00008323,City87,49.53703703703704,,61.111111111111114
,16.57,0,2024-11-16,ORD00008324,2.0,Gift Card,,Home,PROD00008324,411.23,,,Not Returned,Standard,,47.0,Female,USER00008324,City53,49.01477832512315,,45.16129032258064
596.0,7.93,1,2023-01-02,ORD00008325,4.0,Credit Card,,Books,PROD00008325,485.17,2024-08-20,Wrong item,Returned,Express,,64.0,Male,USER00008325,City51,50.66144047035767,,53.2608695652174
,48.39,0,2023-08-16,ORD00008326,4.0,Credit Card,,Electronics,PROD00008326,131.28,,,Not Returned,Next-Day,,35.0,Female,USER00008326,City49,50.956696878147035,,46.666666666666664
,15.42,0,2024-02-06,ORD00008327,2.0,Credit Card,,Clothing,PROD00008327,190.28,,,Not Returned,Express,,45.0,Female,USER00008327,City22,52.423788105947025,,43.103448275862064
395.0,12.41,1,2023-07-08,ORD00008328,4.0,Debit Card,,Toys,PROD00008328,491.13,2024-08-06,Not as described,Returned,Express,,54.0,Male,USER00008328,City90,49.53703703703704,,50.0
-204.0,42.45,1,2023-10-27,ORD00008329,5.0,Credit Card,,Home,PROD00008329,318.05,2023-04-06,Defective,Returned,Standard,,48.0,Male,USER00008329,City27,49.01477832512315,,50.57471264367817
-89.0,0.38,1,2024-05-24,ORD00008330,5.0,Debit Card,,Electronics,PROD00008330,71.97,2024-02-25,Changed mind,Returned,Express,,64.0,Female,USER00008330,City35,50.956696878147035,,54.285714285714285
,15.01,0,2023-01-07,ORD00008331,3.0,Gift Card,,Clothing,PROD00008331,103.22,,,Not Returned,Next-Day,,32.0,Female,USER00008331,City24,52.423788105947025,,55.55555555555556
,27.14,0,2023-10-17,ORD00008332,3.0,PayPal,,Electronics,PROD00008332,256.82,,,Not Returned,Express,,58.0,Male,USER00008332,City34,50.956696878147035,,49.48453608247423
52.0,48.93,1,2024-02-02,ORD00008333,1.0,Credit Card,,Home,PROD00008333,340.56,2024-03-25,Not as described,Returned,Standard,,70.0,Female,USER00008333,City90,49.01477832512315,,50.0
-15.0,0.97,1,2023-05-27,ORD00008334,3.0,Debit Card,,Electronics,PROD00008334,472.88,2023-05-12,Not as described,Returned,Next-Day,,57.0,Female,USER00008334,City76,50.956696878147035,,42.2680412371134
,0.48,0,2023-06-08,ORD00008335,3.0,PayPal,,Toys,PROD00008335,36.62,,,Not Returned,Express,,20.0,Male,USER00008335,City46,49.53703703703704,,41.584158415841586
,47.47,0,2023-07-21,ORD00008336,5.0,Credit Card,,Toys,PROD00008336,118.7,,,Not Returned,Next-Day,,23.0,Female,USER00008336,City26,49.53703703703704,,53.04347826086957
,0.21,0,2024-09-01,ORD00008337,4.0,Gift Card,,Electronics,PROD00008337,411.94,,,Not Returned,Standard,,63.0,Female,USER00008337,City4,50.956696878147035,,52.57731958762887
,9.4,0,2024-10-15,ORD00008338,4.0,Debit Card,,Toys,PROD00008338,112.16,,,Not Returned,Standard,,45.0,Male,USER00008338,City85,49.53703703703704,,55.45454545454545
-66.0,16.74,1,2023-06-28,ORD00008339,4.0,Debit Card,,Electronics,PROD00008339,133.01,2023-04-23,Changed mind,Returned,Express,,29.0,Female,USER00008339,City22,50.956696878147035,,43.103448275862064
178.0,3.18,1,2024-01-21,ORD00008340,3.0,PayPal,,Toys,PROD00008340,255.69,2024-07-17,Wrong item,Returned,Next-Day,,62.0,Female,USER00008340,City85,49.53703703703704,,55.45454545454545
,46.17,0,2024-02-28,ORD00008341,2.0,PayPal,,Electronics,PROD00008341,192.01,,,Not Returned,Standard,,65.0,Male,USER00008341,City74,50.956696878147035,,57.291666666666664
-159.0,20.6,1,2023-11-27,ORD00008342,5.0,PayPal,,Books,PROD00008342,207.42,2023-06-21,Wrong item,Returned,Standard,,57.0,Male,USER00008342,City11,50.66144047035767,,49.494949494949495
-75.0,15.13,1,2024-03-18,ORD00008343,1.0,Debit Card,,Toys,PROD00008343,411.02,2024-01-03,Changed mind,Returned,Next-Day,,39.0,Male,USER00008343,City100,49.53703703703704,,48.113207547169814
,29.07,0,2023-06-09,ORD00008344,4.0,Gift Card,,Toys,PROD00008344,119.76,,,Not Returned,Standard,,48.0,Male,USER00008344,City47,49.53703703703704,,54.0
,11.2,0,2024-10-16,ORD00008345,4.0,Debit Card,,Clothing,PROD00008345,308.27,,,Not Returned,Next-Day,,35.0,Male,USER00008345,City50,52.423788105947025,,53.06122448979592
,5.41,0,2024-05-26,ORD00008346,2.0,PayPal,,Clothing,PROD00008346,407.1,,,Not Returned,Next-Day,,40.0,Female,USER00008346,City40,52.423788105947025,,50.467289719626166
,32.04,0,2023-09-11,ORD00008347,5.0,Gift Card,,Electronics,PROD00008347,147.94,,,Not Returned,Standard,,68.0,Male,USER00008347,City46,50.956696878147035,,41.584158415841586
-245.0,30.79,1,2023-12-28,ORD00008348,4.0,PayPal,,Electronics,PROD00008348,123.19,2023-04-27,Defective,Returned,Standard,,37.0,Male,USER00008348,City83,50.956696878147035,,46.601941747572816
,39.35,0,2024-06-04,ORD00008349,5.0,Credit Card,,Books,PROD00008349,118.46,,,Not Returned,Standard,,29.0,Male,USER00008349,City32,50.66144047035767,,39.81481481481482
,35.32,0,2023-09-19,ORD00008350,2.0,Debit Card,,Toys,PROD00008350,127.69,,,Not Returned,Express,,49.0,Male,USER00008350,City20,49.53703703703704,,53.06122448979592
35.0,24.15,1,2023-08-29,ORD00008351,2.0,PayPal,,Electronics,PROD00008351,493.75,2023-10-03,Defective,Returned,Express,,45.0,Female,USER00008351,City38,50.956696878147035,,54.90196078431373
,14.15,0,2024-02-17,ORD00008352,2.0,Credit Card,,Clothing,PROD00008352,341.31,,,Not Returned,Standard,,23.0,Male,USER00008352,City73,52.423788105947025,,50.0
,33.01,0,2023-02-27,ORD00008353,4.0,Debit Card,,Home,PROD00008353,200.48,,,Not Returned,Standard,,68.0,Female,USER00008353,City79,49.01477832512315,,52.88461538461539
,41.43,0,2023-07-04,ORD00008354,1.0,PayPal,,Books,PROD00008354,440.76,,,Not Returned,Express,,24.0,Male,USER00008354,City73,50.66144047035767,,50.0
,8.89,0,2024-11-11,ORD00008355,2.0,Credit Card,,Books,PROD00008355,379.8,,,Not Returned,Express,,59.0,Male,USER00008355,City61,50.66144047035767,,53.77358490566038
-365.0,29.05,1,2024-04-08,ORD00008356,5.0,Debit Card,,Electronics,PROD00008356,273.27,2023-04-09,Changed mind,Returned,Next-Day,,66.0,Male,USER00008356,City8,50.956696878147035,,49.45054945054945
91.0,5.86,1,2023-02-02,ORD00008357,1.0,PayPal,,Clothing,PROD00008357,65.21,2023-05-04,Not as described,Returned,Standard,,46.0,Female,USER00008357,City33,52.423788105947025,,47.87234042553192
71.0,21.47,1,2024-01-14,ORD00008358,5.0,Credit Card,,Clothing,PROD00008358,183.32,2024-03-25,Defective,Returned,Standard,,60.0,Male,USER00008358,City25,52.423788105947025,,38.775510204081634
64.0,12.81,1,2024-01-10,ORD00008359,2.0,PayPal,,Books,PROD00008359,360.45,2024-03-14,Not as described,Returned,Standard,,66.0,Male,USER00008359,City81,50.66144047035767,,50.0
-12.0,48.05,1,2024-07-22,ORD00008360,3.0,Gift Card,,Clothing,PROD00008360,37.37,2024-07-10,Not as described,Returned,Express,,38.0,Female,USER00008360,City87,52.423788105947025,,61.111111111111114
184.0,27.19,1,2024-06-03,ORD00008361,2.0,Gift Card,,Home,PROD00008361,141.1,2024-12-04,Changed mind,Returned,Standard,,57.0,Male,USER00008361,City74,49.01477832512315,,57.291666666666664
-525.0,41.17,1,2024-09-24,ORD00008362,3.0,Credit Card,,Electronics,PROD00008362,292.03,2023-04-18,Wrong item,Returned,Standard,,27.0,Male,USER00008362,City94,50.956696878147035,,47.368421052631575
-81.0,5.05,1,2023-06-01,ORD00008363,3.0,Credit Card,,Books,PROD00008363,301.4,2023-03-12,Wrong item,Returned,Standard,,57.0,Male,USER00008363,City58,50.66144047035767,,55.88235294117647
,30.23,0,2023-09-23,ORD00008364,3.0,Debit Card,,Toys,PROD00008364,351.17,,,Not Returned,Express,,27.0,Female,USER00008364,City18,49.53703703703704,,49.03846153846153
,16.81,0,2024-05-08,ORD00008365,2.0,PayPal,,Books,PROD00008365,140.5,,,Not Returned,Express,,22.0,Female,USER00008365,City60,50.66144047035767,,46.0
98.0,43.63,1,2024-04-01,ORD00008366,4.0,PayPal,,Home,PROD00008366,244.08,2024-07-08,Wrong item,Returned,Standard,,51.0,Female,USER00008366,City23,49.01477832512315,,54.166666666666664
,33.39,0,2023-02-01,ORD00008367,1.0,Debit Card,,Books,PROD00008367,214.38,,,Not Returned,Next-Day,,62.0,Female,USER00008367,City60,50.66144047035767,,46.0
,6.78,0,2023-08-05,ORD00008368,2.0,Gift Card,,Electronics,PROD00008368,192.32,,,Not Returned,Express,,18.0,Male,USER00008368,City45,50.956696878147035,,41.83673469387755
-566.0,3.48,1,2024-08-31,ORD00008369,1.0,Credit Card,,Books,PROD00008369,56.18,2023-02-12,Changed mind,Returned,Standard,,29.0,Female,USER00008369,City97,50.66144047035767,,50.0
-460.0,40.94,1,2024-10-27,ORD00008370,3.0,Gift Card,,Toys,PROD00008370,305.21,2023-07-25,Not as described,Returned,Standard,,54.0,Female,USER00008370,City59,49.53703703703704,,50.0
214.0,48.62,1,2023-04-27,ORD00008371,3.0,Debit Card,,Toys,PROD00008371,145.73,2023-11-27,Not as described,Returned,Standard,,59.0,Female,USER00008371,City7,49.53703703703704,,56.99999999999999
-62.0,33.89,1,2024-02-21,ORD00008372,4.0,Credit Card,,Toys,PROD00008372,172.23,2023-12-21,Wrong item,Returned,Express,,21.0,Female,USER00008372,City33,49.53703703703704,,47.87234042553192
404.0,31.71,1,2023-06-15,ORD00008373,1.0,PayPal,,Books,PROD00008373,125.18,2024-07-23,Wrong item,Returned,Next-Day,,68.0,Male,USER00008373,City98,50.66144047035767,,47.66355140186916
-667.0,34.38,1,2024-11-09,ORD00008374,1.0,Gift Card,,Electronics,PROD00008374,182.51,2023-01-12,Not as described,Returned,Next-Day,,38.0,Female,USER00008374,City90,50.956696878147035,,50.0
-219.0,32.18,1,2024-05-07,ORD00008375,4.0,Debit Card,,Toys,PROD00008375,237.32,2023-10-01,Wrong item,Returned,Express,,32.0,Male,USER00008375,City88,49.53703703703704,,53.92156862745098
-229.0,8.58,1,2024-06-10,ORD00008376,2.0,Gift Card,,Books,PROD00008376,96.95,2023-10-25,Not as described,Returned,Next-Day,,32.0,Female,USER00008376,City46,50.66144047035767,,41.584158415841586
-104.0,48.16,1,2024-01-24,ORD00008377,3.0,Credit Card,,Electronics,PROD00008377,213.24,2023-10-12,Not as described,Returned,Express,,49.0,Male,USER00008377,City38,50.956696878147035,,54.90196078431373
34.0,43.82,1,2023-07-07,ORD00008378,4.0,Gift Card,,Books,PROD00008378,337.12,2023-08-10,Wrong item,Returned,Next-Day,,62.0,Female,USER00008378,City6,50.66144047035767,,50.0
325.0,6.99,1,2023-08-22,ORD00008379,4.0,Gift Card,,Electronics,PROD00008379,273.52,2024-07-12,Wrong item,Returned,Next-Day,,45.0,Female,USER00008379,City29,50.956696878147035,,53.84615384615385
241.0,37.69,1,2024-01-18,ORD00008380,5.0,Debit Card,,Toys,PROD00008380,477.24,2024-09-15,Wrong item,Returned,Next-Day,,21.0,Male,USER00008380,City79,49.53703703703704,,52.88461538461539
,40.99,0,2023-01-28,ORD00008381,4.0,Debit Card,,Books,PROD00008381,5.36,,,Not Returned,Next-Day,,30.0,Male,USER00008381,City9,50.66144047035767,,54.65116279069767
,0.29,0,2024-01-28,ORD00008382,3.0,Debit Card,,Electronics,PROD00008382,148.82,,,Not Returned,Next-Day,,36.0,Female,USER00008382,City70,50.956696878147035,,46.15384615384615
189.0,3.34,1,2023-07-17,ORD00008383,3.0,Debit Card,,Home,PROD00008383,171.17,2024-01-22,Changed mind,Returned,Standard,,63.0,Female,USER00008383,City25,49.01477832512315,,38.775510204081634
23.0,22.08,1,2024-12-04,ORD00008384,3.0,PayPal,,Books,PROD00008384,359.07,2024-12-27,Changed mind,Returned,Express,,66.0,Female,USER00008384,City80,50.66144047035767,,48.113207547169814
,26.54,0,2023-04-04,ORD00008385,4.0,PayPal,,Electronics,PROD00008385,414.26,,,Not Returned,Express,,32.0,Male,USER00008385,City92,50.956696878147035,,43.51851851851852
,26.34,0,2024-06-13,ORD00008386,2.0,PayPal,,Books,PROD00008386,314.49,,,Not Returned,Express,,62.0,Male,USER00008386,City33,50.66144047035767,,47.87234042553192
